date,code,indicator,model,full_prob_high,partial_prob_high,full_regime,partial_regime
2006-03-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2006-04-30,M0000612,CPI,模型B：共同AR(1),3.147704388842544e-86,,低位区制,未收敛
2006-05-31,M0000612,CPI,模型B：共同AR(1),5.9287531059292086e-24,,低位区制,未收敛
2006-06-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2006-07-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2006-08-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2006-09-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2006-10-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2006-11-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2006-12-31,M0000612,CPI,模型B：共同AR(1),7.870344526093072e-44,,低位区制,未收敛
2007-01-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2007-02-28,M0000612,CPI,模型B：共同AR(1),2.4083032528576443e-21,,低位区制,未收敛
2007-03-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2007-04-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2007-05-31,M0000612,CPI,模型B：共同AR(1),2.130819153497311e-177,,低位区制,未收敛
2007-06-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2007-07-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2007-08-31,M0000612,CPI,模型B：共同AR(1),4.5838605156597954e-27,,低位区制,未收敛
2007-09-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2007-10-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2007-11-30,M0000612,CPI,模型B：共同AR(1),2.0779412779736816e-39,,低位区制,未收敛
2007-12-31,M0000612,CPI,模型B：共同AR(1),0.7130162855831582,,高位区制,未收敛
2008-01-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2008-02-29,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2008-03-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2008-04-30,M0000612,CPI,模型B：共同AR(1),5.3571228652109893e-219,,低位区制,未收敛
2008-05-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2008-06-30,M0000612,CPI,模型B：共同AR(1),9.456187833537835e-70,,低位区制,未收敛
2008-07-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2008-08-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2008-09-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2008-10-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2008-11-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2008-12-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2009-01-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2009-02-28,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2009-03-31,M0000612,CPI,模型B：共同AR(1),0.039112874594670506,,低位区制,未收敛
2009-04-30,M0000612,CPI,模型B：共同AR(1),6.611479401809604e-151,,低位区制,未收敛
2009-05-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2009-06-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2009-07-31,M0000612,CPI,模型B：共同AR(1),4.58422525544157e-05,,低位区制,未收敛
2009-08-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2009-09-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2009-10-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2009-11-30,M0000612,CPI,模型B：共同AR(1),1.0948408034392807e-217,,低位区制,未收敛
2009-12-31,M0000612,CPI,模型B：共同AR(1),9.509624879415979e-234,,低位区制,未收敛
2010-01-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2010-02-28,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2010-03-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2010-04-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2010-05-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2010-06-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2010-07-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2010-08-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2010-09-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2010-10-31,M0000612,CPI,模型B：共同AR(1),0.08556063243682643,,低位区制,未收敛
2010-11-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2010-12-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2011-01-31,M0000612,CPI,模型B：共同AR(1),2.5773601060930412e-169,,低位区制,未收敛
2011-02-28,M0000612,CPI,模型B：共同AR(1),3.2859323946942225e-37,,低位区制,未收敛
2011-03-31,M0000612,CPI,模型B：共同AR(1),4.1338990038718594e-98,,低位区制,未收敛
2011-04-30,M0000612,CPI,模型B：共同AR(1),1.471886676869995e-125,,低位区制,未收敛
2011-05-31,M0000612,CPI,模型B：共同AR(1),0.716215664042853,,高位区制,未收敛
2011-06-30,M0000612,CPI,模型B：共同AR(1),2.474792534493459e-20,,低位区制,未收敛
2011-07-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2011-08-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2011-09-30,M0000612,CPI,模型B：共同AR(1),5.2451799043791364e-189,,低位区制,未收敛
2011-10-31,M0000612,CPI,模型B：共同AR(1),6.136e-321,,低位区制,未收敛
2011-11-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2011-12-31,M0000612,CPI,模型B：共同AR(1),2.1966711643517828e-257,,低位区制,未收敛
2012-01-31,M0000612,CPI,模型B：共同AR(1),0.5457587337613293,,高位区制,未收敛
2012-02-29,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2012-03-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2012-04-30,M0000612,CPI,模型B：共同AR(1),2.9343573038549875e-06,,低位区制,未收敛
2012-05-31,M0000612,CPI,模型B：共同AR(1),2.988586969947841e-200,,低位区制,未收敛
2012-06-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2012-07-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2012-08-31,M0000612,CPI,模型B：共同AR(1),3.0746190778472407e-88,,低位区制,未收敛
2012-09-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2012-10-31,M0000612,CPI,模型B：共同AR(1),0.6382416421104232,,高位区制,未收敛
2012-11-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2012-12-31,M0000612,CPI,模型B：共同AR(1),0.4664971914782797,,低位区制,未收敛
2013-01-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2013-02-28,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2013-03-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2013-04-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2013-05-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2013-06-30,M0000612,CPI,模型B：共同AR(1),2.0551794291725576e-73,,低位区制,未收敛
2013-07-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2013-08-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2013-09-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2013-10-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2013-11-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2013-12-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2014-01-31,M0000612,CPI,模型B：共同AR(1),1.3226310357224176e-56,,低位区制,未收敛
2014-02-28,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2014-03-31,M0000612,CPI,模型B：共同AR(1),2.7244660217096733e-72,,低位区制,未收敛
2014-04-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2014-05-31,M0000612,CPI,模型B：共同AR(1),4.271246219543083e-129,,低位区制,未收敛
2014-06-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2014-07-31,M0000612,CPI,模型B：共同AR(1),1.4538825548160235e-250,,低位区制,未收敛
2014-08-31,M0000612,CPI,模型B：共同AR(1),9.06617090103212e-39,,低位区制,未收敛
2014-09-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2014-10-31,M0000612,CPI,模型B：共同AR(1),6.103567637318319e-76,,低位区制,未收敛
2014-11-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2014-12-31,M0000612,CPI,模型B：共同AR(1),4.7042778461626294e-11,,低位区制,未收敛
2015-01-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2015-02-28,M0000612,CPI,模型B：共同AR(1),0.7887277602060752,,高位区制,未收敛
2015-03-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2015-04-30,M0000612,CPI,模型B：共同AR(1),3.777960990025693e-47,,低位区制,未收敛
2015-05-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2015-06-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2015-07-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2015-08-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2015-09-30,M0000612,CPI,模型B：共同AR(1),0.7766471615847785,,高位区制,未收敛
2015-10-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2015-11-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2015-12-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2016-01-31,M0000612,CPI,模型B：共同AR(1),1.752480251744038e-142,,低位区制,未收敛
2016-02-29,M0000612,CPI,模型B：共同AR(1),7.543711252279143e-70,,低位区制,未收敛
2016-03-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2016-04-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2016-05-31,M0000612,CPI,模型B：共同AR(1),7.161957556298801e-130,,低位区制,未收敛
2016-06-30,M0000612,CPI,模型B：共同AR(1),0.6738601994175648,,高位区制,未收敛
2016-07-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2016-08-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2016-09-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2016-10-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2016-11-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2016-12-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2017-01-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2017-02-28,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2017-03-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2017-04-30,M0000612,CPI,模型B：共同AR(1),7.146553240640772e-05,,低位区制,未收敛
2017-05-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2017-06-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2017-07-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2017-08-31,M0000612,CPI,模型B：共同AR(1),3.5716277294265445e-137,,低位区制,未收敛
2017-09-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2017-10-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2017-11-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2017-12-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2018-01-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2018-02-28,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2018-03-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2018-04-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2018-05-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2018-06-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2018-07-31,M0000612,CPI,模型B：共同AR(1),0.7452445969848682,,高位区制,未收敛
2018-08-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2018-09-30,M0000612,CPI,模型B：共同AR(1),1.709639013032295e-84,,低位区制,未收敛
2018-10-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2018-11-30,M0000612,CPI,模型B：共同AR(1),2.7956308449137063e-16,,低位区制,未收敛
2018-12-31,M0000612,CPI,模型B：共同AR(1),4.825556252709031e-28,,低位区制,未收敛
2019-01-31,M0000612,CPI,模型B：共同AR(1),4.340110783084202e-67,,低位区制,未收敛
2019-02-28,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2019-03-31,M0000612,CPI,模型B：共同AR(1),1.1513765880434842e-133,,低位区制,未收敛
2019-04-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2019-05-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2019-06-30,M0000612,CPI,模型B：共同AR(1),6.343144742171159e-250,,低位区制,未收敛
2019-07-31,M0000612,CPI,模型B：共同AR(1),5.4609342842749535e-80,,低位区制,未收敛
2019-08-31,M0000612,CPI,模型B：共同AR(1),7.305413699993476e-46,,低位区制,未收敛
2019-09-30,M0000612,CPI,模型B：共同AR(1),8.222350632790633e-12,,低位区制,未收敛
2019-10-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2019-11-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2019-12-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2020-01-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2020-02-29,M0000612,CPI,模型B：共同AR(1),1.8037224401747137e-153,,低位区制,未收敛
2020-03-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2020-04-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2020-05-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2020-06-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2020-07-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2020-08-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2020-09-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2020-10-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2020-11-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2020-12-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2021-01-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2021-02-28,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2021-03-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2021-04-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2021-05-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2021-06-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2021-07-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2021-08-31,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2021-09-30,M0000612,CPI,模型B：共同AR(1),0.0,,低位区制,未收敛
2021-10-31,M0000612,CPI,模型B：共同AR(1),3.9104311093074003e-109,,低位区制,未收敛
